idEvent,Countrycode,Country,Location,Lat,Long,BufferEvent,BufferLocation,TrsBndry,LocDesc,Start,End,DateEst,StartDesc,Type,TypeDesc,EvDesc,FatEst,FatDesc,FatMn,FatMx,FatCivMn,FatCivMx,FatMilMn,FatMilMx,idActor0,ActActiv0,ActAly0,ActUncon0,ActName0,ActDesc0,ActLead0,idActor1,ActActiv1,ActAly1,ActUncon1,ActName1,ActDesc1,ActLead1,idActor2,ActActiv2,ActAly2,ActUncon2,ActName2,ActDesc2,ActLead2,idActor3,ActActiv3,ActAly3,ActUncon3,ActName3,ActDesc3,ActLead3,idActor4,ActActiv4,ActAly4,ActUncon4,ActName4,ActDesc4,ActLead4,idActor5,ActActiv5,ActAly5,ActUncon5,ActName5,ActDesc5,ActLead5,idActor6,ActActiv6,ActAly6,ActUncon6,ActName6,ActDesc6,ActLead6,idSrce0,SrceDate0,SrceName0,SrceBias0,idSrce1,SrceDate1,SrceName1,SrceBias1,idSrce2,SrceDate2,SrceName2,SrceBias2,idSrce3,SrceDate3,SrceName3,SrceBias3,idSrce4,SrceDate4,SrceName4,SrceBias4,idSrce5,SrceDate5,SrceName5,SrceBias5,idSrce6,SrceDate6,SrceName6,SrceBias6,idSrce7,SrceDate7,SrceName7,SrceBias7,idSrce8,SrceDate8,SrceName8,SrceBias8,idSrce9,SrceDate9,SrceName9,SrceBias9,idSrce10,SrceDate10,SrceName10,SrceBias10,idSrce11,SrceDate11,SrceName11,SrceBias11,idSrce12,SrceDate12,SrceName12,SrceBias12,idSrce13,SrceDate13,SrceName13,SrceBias13,idSrce14,SrceDate14,SrceName14,SrceBias14,idSrce15,SrceDate15,SrceName15,SrceBias15
2082,SIE,Sierra Leone,Kailahun,"82,833","-105,667",0,0,0,,1993-09-14,1993-09-14,0,,Fighting,Fighting,Government troops recapture Kailahun,1,"According to a military commander, more
than 100 rebels were killed in the offensive",1,101,0,0,1,101,145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,18.09.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2180,SIE,Sierra Leone,Kailahun,"82,833","-105,667",0,0,0,"""at Kailahun, a town in the southeast of Sierra Leone"" - Sierra Leone 2000, p.1414",2000-07-15,2000-07-15,0,,Fighting,Fighting,peacekeepers rescued,1,"with the loss of one peacekeeper's () but much larger casualties on the
rebel side",3,3,0,0,3,3,351,0,0,0,United Nations Troops,Armed forces of the United Nations Organisation,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,114,21.07.2000,New York Times,0,114,16.07.2000,New York Times,0,114,10.08.2000,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2596,SIE,Sierra Leone,Kailahun,"82,833","-105,667",0,0,0,,1998-05-09,1998-05-13,1,"the fighting began ""over the weekend"" - reported on May 13, 1998",Fighting,Fighting,Sierra Leone battle,1,"according to an Ecomog spokesman, ""scores of men"" died",1,2,0,0,1,2,321,0,1,0,ECOMOG,"ECOMOG, Community of West African States Monitoring Group",,366,0,0,0,People's Army of Sierra Leone,"After May 25, 1997, the RUF joined with the Republic of Sierra Leone Military Forces (RSLMF) loyal to the Armed Forces Revolutionary Council (AFRC) junta and renamed itself the People's Army of Sierra Leone. (Source: http://www.globalsecurity.org/military/world/war/sierra_leone.htm) Later - after Koroma's government was ousted by Nigerian-led troops in February 1998 - referred to as Sierra Leone's military junta.",Major Johnny Paul Koroma,318,0,1,0,Kamajor militia,Kamajor militia,Samuel Hinga Norman,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,112,14.05.1998,The Guardian,2,112,16.05.1998,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
6865,SIE,Sierra Leone,Kailahun,"82,833","-105,667",0,0,0,,1993-11-08,1993-11-08,0,,Fighting,Fighting,capture of several towns,1,"102 rebels and four government soldiers killed, reported by army sources. Split death toll.",0,66,0,0,"0,66","11,77",332,0,NA,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,NA,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
6864,SIE,Sierra Leone,Kigba,"81,333","-108,667",0,0,0,,1993-11-08,1993-11-08,0,,Fighting,Fighting,capture of several towns,1,"102 rebels and four government soldiers killed, reported by army sources. Split death toll.",0,66,0,0,"0,66","11,77",345,0,NA,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,NA,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2089,SIE,Sierra Leone,Koindu,"84,633","-103,386",0,0,0,,1993-11-11,1993-11-11,0,,Fighting,Fighting,recapture of rebel-occupied town,0,,66,66,0,0,66,66,332,0,1,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,335,0,1,0,Guinean government forces,Guinean government forces,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,15.11.1993,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2093,SIE,Sierra Leone,Koindu,"84,633","-103,386",0,0,0,,1993-12-12,1993-12-12,0,,Fighting,Fighting,battle,1,according to a communique issued by the Defence Department,1,7,0,0,1,7,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,108,07.01.1994,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2097,SIE,Sierra Leone,Koindu,"84,633","-103,386",0,0,0,,1994-01-04,1994-01-04,0,,Fighting,Fighting,attack on Koindu,1,"according to military sources, three rebels were killed",1,3,0,0,1,3,145,0,0,0,Rebel(s),Unspecified rebel(s),,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,108,07.01.1994,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2008,SIE,Sierra Leone,Koindu,"84,633","-103,386",0,0,0,Koindu in the Kailahun District,1991-05-02,1991-05-02,0,,Fighting,Fighting,troops recapture border town,1,Military sources said hundreds of rebels were killed.,1,2,0,0,1,2,332,0,1,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,335,0,1,0,Guinean government forces,Guinean government forces,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,10.05.1991,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1995,SIE,Sierra Leone,Koindu,"84,633","-103,386",0,0,0,,1991-04-08,1991-04-09,0,,One-sided attack,Unclear,60 people beheaded,0,,30,30,30,30,0,0,328,1,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,25,0,0,0,Civilian(s),Civilian(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,12.04.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
1992,SIE,Sierra Leone,Koindu,"84,633","-103,386",0,0,0,,1991-03-29,1991-03-29,0,,Fighting,Fighting,suspected NPFL rebels killed,0,,1,50,0,0,1,"9,5",328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,02.04.1991,BBC Monitoring,2,104,03.04.1991,The Guardian,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2055,SIE,Sierra Leone,Kuiva,"7,95","-108,833",0,0,0,,1992-08-28,1992-08-28,1,"reported on August 28, 1992",Fighting,Fighting,army attacks rebels,1,the numbers of deaths are given by the war council in charge of anti-insurgent operations,1,12,0,0,1,12,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,105,01.09.1992,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
6867,SIE,Sierra Leone,Mamabu,"78,667","-10,85",0,0,0,Mambabo in Kailahun District,1993-11-08,1993-11-08,0,,Fighting,Fighting,capture of several towns,1,"102 rebels and four government soldiers killed, reported by army sources. Split death toll.",0,66,0,0,"0,66","11,77",332,0,NA,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,NA,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2056,SIE,Sierra Leone,Mobai,"79,944","-107,511",0,0,0,,1992-08-28,1992-08-28,1,"reported on Agust 28, 1992",Fighting,Fighting,army attacks rebels,1,the numbers of deaths are given by the war council in charge of anti-insurgent operations,1,12,0,0,1,12,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,105,01.09.1992,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2170,SIE,Sierra Leone,Njama,"82,833","-106,167",0,0,0,,1995-11-27,1995-11-27,0,,One-sided attack,Unclear,Three killed in rebel attack,1,"According to the GIS, quoting what it called reliable sources, the rebels killed three civilians.",1,3,1,3,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,03.12.1995,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2191,SIE,Sierra Leone,Pendembu,"8,1","-10,7",0,0,0,Pendembu town in the Bomboru District in Eastern Sierra Leone,1996-02-13,1996-02-13,0,,One-sided attack,Unclear,RUF attack,0,,2,2,2,2,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,16.02.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2090,SIE,Sierra Leone,Pendembu,"8,1","-10,7",0,0,0,,1993-12-08,1993-12-08,0,,Fighting,Fighting,rebel attack in Pendembu,1,A Defence Department spokesman said that one rebel died in the attack.,1,1,0,0,0,1,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,11.12.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2087,SIE,Sierra Leone,Sandaru,"8,4","-10,7",0,0,0,Sandebu in Kailahun District,1993-11-08,1993-11-08,0,,Fighting,Fighting,capture of several towns,1,"102 rebels and four government soldiers killed, reported by army sources. Split death toll.",0,66,0,0,"0,66","11,77",345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
6863,SIE,Sierra Leone,Sandialu,"82,989","-104,608",0,0,0,,1993-11-08,1993-11-08,0,,Fighting,Fighting,capture of several towns,1,"102 rebels and four government soldiers killed, reported by army sources. Split death toll.",0,66,0,0,"0,66","11,77",345,0,NA,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,NA,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2069,SIE,Sierra Leone,Woroma,"8,25","-107,167",0,0,0,,1993-04-30,1993-04-30,0,,Fighting,Fighting,government troops capture two towns,1,According to the first brigade operational adjutant 63 rebels were killed; split death toll,1,63,0,0,1,"31,5",332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,07.05.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
6869,SIE,Sierra Leone,Yengema,"83,333","-106,333",0,0,0,,1993-11-08,1993-11-08,0,,Fighting,Fighting,capture of several towns,1,"102 rebels and four government soldiers killed, reported by army sources. Split death toll.",0,66,0,0,"0,66","11,77",345,0,NA,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,NA,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,107,12.11.1993,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2022,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,"Tumkin chiefdom, Kenema District",1991-06-13,1991-06-13,1,"source from June 13, 1991",Fighting,Fighting,attempted rebel takeover in Kenema District,0,,8,8,0,0,8,8,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,17.06.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2144,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,,1995-03-25,1995-03-29,1,"""since Saturday [25th March]"" - reported on March 29, 1995",Fighting,Fighting,fighting,1,"""at least 34 rebels and four civilians have been killed"" - fighting in two locations - split number of deaths",19,19,17,17,2,2,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,31.03.1995,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2171,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,Ndejema,1995-12-01,1995-12-01,1,"no date description, reported on December 1, 1995",Fighting,Fighting,unspecified number of rebels killed,1,Military sources in Kenema said that an unspecified number of rebels were killed by government forces.,1,2,0,0,1,2,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,345,0,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,109,03.12.1995,BBC Monitoring,2,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2209,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,"""several villages in the Dolo chiefdom"" --> used 'Kenema District'",1996-06-17,1996-06-17,1,"""during the past couple of weeks"" - source from July 1, 1996",One-sided attack,Unclear,repeated rebel attacks,0,,5,5,5,5,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,02.07.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2220,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,,1996-10-04,1996-10-04,0,,One-sided attack,Unclear,Civilians killed in rebel attacks,1,12 civilians were reportedly killed in 3 seperate attacks - split number of deaths,4,4,4,4,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,07.10.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2221,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,,1996-10-04,1996-10-04,0,,One-sided attack,Unclear,Civilians killed in rebel attacks,1,12 civilians were reportedly killed in 3 seperate attacks - split number of deaths,4,4,4,4,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,07.10.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2222,SIE,Sierra Leone,Kenema District,"79,396","-112,247","44,05",0,0,,1996-10-04,1996-10-04,0,,One-sided attack,Unclear,Civilians killed in rebel attacks,1,12 civilians were reportedly killed in 3 seperate attacks - split number of deaths,4,4,4,4,0,0,25,0,0,0,Civilian(s),Civilian(s),,345,1,0,0,Revolutionary United Front (RUF),Revolutionary United Front - rebel army in Sierra Leone from 1991-2002.,Foday Sankoh,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,110,07.10.1996,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2021,SIE,Sierra Leone,Gegbwema,"75,797","-111,542",0,0,0,,1991-06-13,1991-06-13,1,"source from June 13, 1991",Fighting,Fighting,attempted rebel takeover in Kenema District,0,,8,8,0,0,8,8,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,145,0,0,0,Rebel(s),Unspecified rebel(s),,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,17.06.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2019,SIE,Sierra Leone,Gorahun,"82,667","-11,1",0,0,0,"Gorahun Tungia, chief town of the Kenema District",1991-05-28,1991-05-28,0,,One-sided attack,Unclear,NPFL rebels killed,0,,15,15,0,0,15,15,332,1,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,04.06.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
2026,SIE,Sierra Leone,Hangha,"79,411","-11,14",0,0,0,Hanga village in the Kenema District,1991-06-28,1991-06-28,0,,Fighting,Fighting,alleged Liberian rebels killed,0,,21,21,0,0,21,21,332,0,0,0,Sierra Leonean Government Forces,Sierra Leonean Government Forces; regular army,,328,0,0,0,National Patriotic Front of Liberia (NPFL),National Patriotic Front of Liberia (NPFL),Charles Taylor,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,NA,0,NA,0,,,,104,04.07.1991,BBC Monitoring,0,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA,NA,,,NA
